#########################################################################################################
# Fit coefficients on mass-radius relationships.
#
# Each mass-radius relationship is fitted by a function of the form :
#   log10(Rp/R_Earth) = a*log10(Mp/M_Earth) + exp(-d*(log10(Mp/M_Earth)+c)) + b
#
# Fits are performed only for cases where errcode=0
#
# x_core' : core to core+mantle mass fraction in the planet, i.e. the core mass fraction without taking into account H2O in hydrosphere or atmosphere
# x_H2O : total water mass fraction in the planet (taking into account the mass of H2O in the atmosphere)
# T_irr : irradiation temperature (in K)
# a,b,c,d : coefficients of the fits
# number : out of 20 masses, how many have errcode=0
# MAE : Mean Average Error (in %)
# max error : greatest error (in %) between one point and the fitted function
# loc : location of the point with the greatest error
#########################################################################################################

#   x_core'    x_H2O     t_irr                a                b                d                c  number         MAE   max error     loc
   0.20000   0.70000    600.00   0.186569855056   0.252400032582   2.903852391421   0.617691951060      12  3.0909E-02  5.9935E-02      10
   0.20000   0.80000    600.00   0.181818240561   0.270579544860   2.941037575009   0.585939233404      12  3.2595E-02  5.8694E-02      19
   0.20000   0.90000    600.00   0.179374997028   0.285043875463   2.885330788282   0.571313165835      11  2.7149E-02  5.6301E-02      11
   0.20000   1.00000    600.00   0.174447425195   0.303895539954   2.991626784480   0.523284440114      11  2.7498E-02  5.5804E-02      19

   0.20000   0.10000    700.00   0.216566442960   0.120613445316   2.977237058999   0.815040595961      15  9.1871E-02  2.4451E-01       6
   0.20000   0.20000    700.00   0.207915107338   0.154375623959   2.994899862201   0.736778994531      15  7.4175E-02  2.6653E-01       7
   0.20000   0.30000    700.00   0.202825028343   0.178854790959   2.927532148660   0.695195084330      14  5.0121E-02  1.0578E-01      11
   0.20000   0.40000    700.00   0.192006036514   0.208725789118   3.115203756505   0.627526904988      13  8.2174E-02  2.4201E-01       8
   0.20000   0.50000    700.00   0.190760164953   0.224398934413   2.979271744114   0.612200822988      13  3.3215E-02  7.4677E-02      12
   0.20000   0.60000    700.00   0.184507380576   0.246175728277   3.064880798471   0.567200046653      13  4.4109E-02  1.5111E-01       9
   0.20000   0.70000    700.00   0.182682622417   0.260743950547   2.975971843787   0.553418802667      12  1.9753E-02  6.6073E-02      13
   0.20000   0.80000    700.00   0.177475901873   0.279882275035   3.040671422306   0.515723499101      12  2.7504E-02  7.3370E-02      14
   0.20000   0.90000    700.00   0.174874153745   0.294929704698   3.000753971009   0.497644061751      11  1.2014E-02  3.4218E-02      12
   0.20000   1.00000    700.00   0.170001495369   0.313791087968   3.080431846967   0.456804238585      11  9.1298E-03  2.5470E-02      13

   0.20000   0.10000    800.00   0.207073348830   0.133924144680   3.334114502522   0.718084319231      15  2.0289E-01  4.8869E-01       6
   0.20000   0.20000    800.00   0.200259943071   0.166519444720   3.312648626173   0.639562029050      15  1.6545E-01  4.8050E-01       7
   0.20000   0.30000    800.00   0.194931257410   0.192004951294   3.255018982594   0.593628621535      14  1.0159E-01  2.5306E-01       8
   0.20000   0.40000    800.00   0.192079632458   0.211354426940   3.111265772629   0.572955096731      13  5.8779E-02  1.7314E-01       9
   0.20000   0.50000    800.00   0.183510940116   0.237368123366   3.281065925828   0.512485912974      13  8.3574E-02  2.0363E-01       9
   0.20000   0.60000    800.00   0.181976617479   0.252268778641   3.128521033919   0.504145822832      12  4.3217E-02  1.1227E-01      10
   0.20000   0.70000    800.00   0.174606853302   0.275261091345   3.299850367518   0.449362845722      12  3.7919E-02  1.2014E-01      10
   0.20000   0.80000    800.00   0.175691570588   0.285612359010   3.107054630428   0.449334202425      11  2.1387E-02  5.0028E-02      11
   0.20000   0.90000    800.00   0.168099266026   0.308296318633   3.289769139084   0.395552902446      11  3.2369E-02  8.3200E-02      11
   0.20000   1.00000    800.00   0.166198199544   0.322624080749   3.204169209858   0.382471216153      10  2.0986E-02  3.6637E-02      12

   0.20000   0.10000    900.00   0.209279765314   0.132372734330   3.120930364538   0.703853727059      15  1.7228E-01  6.2942E-01       6
   0.20000   0.20000    900.00   0.205113684989   0.161250203465   2.995093592346   0.639314537055      15  1.1561E-01  5.8417E-01       7
   0.20000   0.30000    900.00   0.201342303163   0.184362869248   2.898344479977   0.599465657336      14  5.3071E-02  2.5408E-01       8
   0.20000   0.40000    900.00   0.199390286799   0.202097221986   2.765863404624   0.579329235317      13  5.1016E-02  1.8451E-01      10
   0.20000   0.50000    900.00   0.192498096095   0.225831628501   2.823300119991   0.535084758184      13  6.3787E-02  2.2801E-01       9
   0.20000   0.60000    900.00   0.192094285705   0.238811686301   2.701942054979   0.522809221758      12  5.3762E-02  1.7239E-01      11
   0.20000   0.70000    900.00   0.186425751228   0.259076563278   2.734580805828   0.490380997079      12  6.6172E-02  2.0154E-01      11
   0.20000   0.80000    900.00   0.187342465453   0.268899051476   2.613890798952   0.482188399986      11  5.7894E-02  9.9408E-02      14
   0.20000   0.90000    900.00   0.186929857164   0.280399469946   2.544078362473   0.465226131633      11  7.5821E-02  2.2708E-01      12
   0.20000   1.00000    900.00   0.182469980213   0.298407156962   2.547246740738   0.443379407563      10  6.7490E-02  1.4005E-01      12

   0.20000   0.10000   1000.00   0.210567314574   0.131472987114   2.896143700734   0.713072365615      15  1.3786E-01  3.2643E-01      11
   0.20000   0.20000   1000.00   0.207276326505   0.158923168893   2.755541956272   0.653954822110      15  8.0068E-02  2.1068E-01      11
   0.20000   0.30000   1000.00   0.199743977598   0.187060334476   2.750770827104   0.606195597008      14  9.7166E-02  2.5485E-01       8
   0.20000   0.40000   1000.00   0.193524728404   0.211396241813   2.740593102224   0.571791454441      13  9.4069E-02  2.2243E-01      13
   0.20000   0.50000   1000.00   0.188954820258   0.231771059414   2.705812145811   0.545681601892      13  8.0747E-02  2.0673E-01       9
   0.20000   0.60000   1000.00   0.181912084947   0.255016926167   2.770169192166   0.507118050890      12  7.9803E-02  1.7710E-01      14
   0.20000   0.70000   1000.00   0.180243409846   0.269515491809   2.676300528846   0.496875920382      12  9.8048E-02  2.7076E-01      10
   0.20000   0.80000   1000.00   0.168594256646   0.299025469588   2.888995611202   0.441956598237      11  7.7303E-02  1.4409E-01      14
   0.20000   0.90000   1000.00   0.163443411804   0.317726583762   2.866482288300   0.426717514141      10  9.4922E-02  2.3940E-01      11
   0.20000   1.00000   1000.00   0.152935064642   0.346496205782   3.163233800546   0.354597862001      10  6.6465E-02  1.5725E-01      15

   0.20000   0.10000   1100.00   0.198352987232   0.147954427864   3.074953076803   0.694455322938      15  3.0918E-01  8.6793E-01       6
   0.20000   0.20000   1100.00   0.196112206632   0.175584396023   2.891997872766   0.642090333952      15  2.1192E-01  7.2407E-01       7
   0.20000   0.30000   1100.00   0.191887141280   0.199993899091   2.800735351495   0.606608750182      14  1.1410E-01  3.4247E-01       8
   0.20000   0.40000   1100.00   0.188051749639   0.220957233843   2.709940963587   0.586273134806      13  8.0195E-02  2.7123E-01      11
   0.20000   0.50000   1100.00   0.179425974403   0.248124002722   2.805773873775   0.542395505257      13  1.0757E-01  2.7392E-01       9
   0.20000   0.60000   1100.00   0.178316376967   0.262950723190   2.697867400424   0.531573332817      12  7.6401E-02  2.6164E-01      12
   0.20000   0.70000   1100.00   0.172410589450   0.284267707238   2.737980676835   0.501116509321      12  8.6652E-02  1.8614E-01      10
   0.20000   0.80000   1100.00   0.172595058534   0.295437300681   2.606590487927   0.500220071088      11  7.4995E-02  2.1553E-01      13
   0.20000   0.90000   1100.00   0.165711533551   0.318455936384   2.714883381799   0.458722186730      11  7.8079E-02  1.7486E-01      13
   0.20000   1.00000   1100.00   0.164938883568   0.331150987790   2.615542309805   0.455646587805      10  7.0728E-02  1.2927E-01      14

   0.20000   0.10000   1200.00   0.185644639754   0.165942188064   3.506250178418   0.644834123552      15  4.0996E-01  9.3162E-01       6
   0.20000   0.20000   1200.00   0.184956159399   0.193258372049   3.253135905670   0.595182149923      15  2.8887E-01  7.6632E-01       7
   0.20000   0.30000   1200.00   0.177767152618   0.221700916715   3.205996964021   0.555660078665      13  1.6044E-01  2.5802E-01       8
   0.20000   0.40000   1200.00   0.178377675413   0.238571124747   3.025477173221   0.540026246458      13  1.2246E-01  2.1979E-01      16
   0.20000   0.50000   1200.00   0.169693371367   0.265592812947   3.147907234018   0.492550918417      13  1.3299E-01  2.2518E-01      17
   0.20000   0.60000   1200.00   0.169391079617   0.280139698213   3.009855144836   0.483086639428      12  9.8624E-02  1.9724E-01      17
   0.20000   0.70000   1200.00   0.166523066883   0.296887684256   2.930971548864   0.473780558717      11  6.1662E-02  1.0358E-01      15
   0.20000   0.80000   1200.00   0.160636774005   0.318239936034   3.042350695751   0.429719805558      11  5.4780E-02  1.0822E-01      18
   0.20000   0.90000   1200.00   0.152710058246   0.342283991700   3.186781840704   0.388558128361      11  5.2581E-02  1.1040E-01      18
   0.20000   1.00000   1200.00   0.148502483074   0.360870988436   3.222065012996   0.359797959275      10  4.1324E-02  1.0152E-01      18

   0.20000   0.10000   1300.00   0.180708318484   0.173679894593   3.818431342556   0.600315690251      15  4.1627E-01  1.0668E+00       6
   0.20000   0.20000   1300.00   0.181185642059   0.200526168814   3.515763837124   0.551165333257      15  2.9967E-01  8.7127E-01       7
   0.20000   0.30000   1300.00   0.177363820539   0.225601284516   3.392075837539   0.515401078498      14  1.4703E-01  3.6111E-01       8
   0.20000   0.40000   1300.00   0.175401110924   0.245394407552   3.257225761913   0.493824257576      13  7.4907E-02  1.5886E-01       9
   0.20000   0.50000   1300.00   0.174852661009   0.261181360444   3.084000609049   0.485146473356      12  2.4543E-02  5.4473E-02      12
   0.20000   0.60000   1300.00   0.166852409962   0.286627973367   3.248265346531   0.433040612161      12  3.8228E-02  9.6280E-02      10
   0.20000   0.70000   1300.00   0.165312360261   0.301706892957   3.139617058103   0.422897534023      11  2.7039E-02  8.9919E-02      18
   0.20000   0.80000   1300.00   0.160867709309   0.321136452402   3.223014108493   0.383325739760      11  2.3985E-02  7.2133E-02      18
   0.20000   0.90000   1300.00   0.155657736101   0.341225824403   3.287376696858   0.352018172697      11  3.3791E-02  7.8547E-02      16
   0.20000   1.00000   1300.00   0.159668611722   0.348771088271   3.132228049869   0.340770442180       9  2.1768E-02  3.8725E-02      12

   0.30000   0.10000    400.00   0.226906975164   0.094067692688   2.774927261553   1.051566266255      17  7.8360E-02  2.6577E-01       7
   0.30000   0.20000    400.00   0.217765024811   0.128018507250   2.783267397986   0.977423150612      16  4.5265E-02  1.4966E-01       6
   0.30000   0.30000    400.00   0.212442203827   0.152879500402   2.705782421433   0.944053487148      15  3.5449E-02  1.0388E-01       7
   0.30000   0.40000    400.00   0.204976173004   0.178481937058   2.821807208850   0.875932080161      15  5.2555E-02  1.5237E-01       7
   0.30000   0.50000    400.00   0.202130265229   0.196448409997   2.736118616554   0.858441722849      14  3.4768E-02  1.1448E-01      10
   0.30000   0.60000    400.00   0.197084836012   0.216550911456   2.807745472991   0.809922791844      14  3.7196E-02  1.2065E-01       8
   0.30000   0.70000    400.00   0.194221621762   0.232352339775   2.727520125379   0.801305433572      13  3.7193E-02  1.1050E-01      11
   0.30000   0.80000    400.00   0.189130108899   0.251663613406   2.843993163104   0.747937892614      13  4.0398E-02  1.2201E-01      11
   0.30000   0.90000    400.00   0.186645182403   0.266665391910   2.791935041902   0.735664369806      12  3.4944E-02  7.6747E-02      16
   0.30000   1.00000    400.00   0.183937966542   0.282211819712   2.797308944390   0.704831238292      12  3.5423E-02  7.7723E-02      12

   0.30000   0.10000    500.00   0.223832076710   0.099815583966   2.812579348048   0.963438123747      16  6.4041E-02  1.5455E-01       6
   0.30000   0.20000    500.00   0.213365857337   0.136225426072   2.892308187689   0.875065475261      16  5.4683E-02  1.5426E-01       7
   0.30000   0.30000    500.00   0.207508307362   0.162127842694   2.838780210643   0.833749108610      15  4.3005E-02  8.7973E-02      10
   0.30000   0.40000    500.00   0.202490454290   0.184722730925   2.812457621636   0.798017891988      14  3.1903E-02  9.7964E-02      10
   0.30000   0.50000    500.00   0.197129819539   0.206322365933   2.848591814714   0.754227114922      14  3.9759E-02  6.8944E-02      10
   0.30000   0.60000    500.00   0.192497537689   0.226107210771   2.874710853746   0.718380772173      13  3.6805E-02  1.0999E-01      11
   0.30000   0.70000    500.00   0.190023735645   0.242071411699   2.830226501101   0.696101024209      13  3.2660E-02  6.4570E-02      11
   0.30000   0.80000    500.00   0.185977638505   0.259617676334   2.843846507621   0.667517272657      12  2.2592E-02  9.0853E-02      12
   0.30000   0.90000    500.00   0.180931801714   0.278804914914   2.930493262250   0.625790039839      12  2.4417E-02  6.7615E-02      12
   0.30000   1.00000    500.00   0.178191514593   0.294789079370   2.935146663261   0.596784341119      11  1.5366E-02  5.2898E-02      11

   0.30000   0.10000    600.00   0.218248900243   0.108535542328   2.974269147400   0.874089659030      16  1.3318E-01  2.9332E-01       5
   0.30000   0.20000    600.00   0.209013065576   0.144058291744   3.005444870882   0.793415001015      16  1.0653E-01  2.1753E-01       7
   0.30000   0.30000    600.00   0.203108239564   0.170422592023   2.953392647165   0.749737621228      15  5.4193E-02  1.2406E-01       8
   0.30000   0.40000    600.00   0.199508806073   0.191469175078   2.878849036627   0.719561853778      14  4.9845E-02  1.2528E-01       8
   0.30000   0.50000    600.00   0.194928560065   0.212183872922   2.859558250679   0.688285957672      13  3.4525E-02  9.5264E-02       9
   0.30000   0.60000    600.00   0.189345512974   0.233241598607   2.903078515270   0.649961072898      13  3.4919E-02  9.3755E-02      11
   0.30000   0.70000    600.00   0.185496298930   0.251421722518   2.910332706140   0.620089726748      12  3.6451E-02  7.7903E-02      10
   0.30000   0.80000    600.00   0.182567392899   0.267962648222   2.903039358090   0.592653380728      12  2.5094E-02  6.4332E-02      12
   0.30000   0.90000    600.00   0.179692797042   0.283836865672   2.872815106698   0.573625442292      11  1.4743E-02  3.5005E-02      12
   0.30000   1.00000    600.00   0.174447425141   0.303895540040   2.991626784432   0.523284440141      11  2.7498E-02  5.5804E-02      19

   0.30000   0.10000    700.00   0.208480088638   0.122015429934   3.298394391240   0.781584873526      16  2.5145E-01  6.7806E-01       5
   0.30000   0.20000    700.00   0.208156517405   0.146996508280   2.961305525293   0.747577560684      14  5.4278E-02  1.9481E-01       7
   0.30000   0.30000    700.00   0.201170389575   0.175243338974   2.962230886965   0.695350039791      13  4.0294E-02  7.8543E-02      12
   0.30000   0.40000    700.00   0.193799254856   0.201895754024   3.061296427413   0.635729308662      14  6.5073E-02  2.1037E-01       8
   0.30000   0.50000    700.00   0.190588396587   0.220979473612   2.984743040000   0.613218902361      13  4.5399E-02  9.0535E-02      17
   0.30000   0.60000    700.00   0.183358486593   0.244577006076   3.081474266200   0.567773807620      13  3.7914E-02  1.3596E-01       9
   0.30000   0.70000    700.00   0.181400908256   0.260245751510   3.003281985680   0.551526443585      12  1.8996E-02  4.2637E-02      18
   0.30000   0.80000    700.00   0.176331064924   0.279892572338   3.061102636091   0.515060513218      12  2.8413E-02  7.6387E-02      10
   0.30000   0.90000    700.00   0.175381243308   0.293585269463   2.987848813670   0.499064965004      10  1.9426E-02  6.8084E-02      14
   0.30000   1.00000    700.00   0.170001495368   0.313791087970   3.080431846638   0.456804238681      11  9.1298E-03  2.5470E-02      13

   0.30000   0.10000    800.00   0.208896161593   0.123548146543   3.266728490252   0.731435194543      15  1.8006E-01  4.4407E-01       6
   0.30000   0.20000    800.00   0.198057948657   0.161732047639   3.332810529198   0.646014048810      14  1.4339E-01  4.1633E-01       7
   0.30000   0.30000    800.00   0.195356343480   0.185598681736   3.215039867504   0.603365675127      14  1.0456E-01  3.0656E-01       8
   0.30000   0.40000    800.00   0.190331917382   0.208507634064   3.129815998459   0.575434160591      12  4.9451E-02  1.2629E-01       9
   0.30000   0.50000    800.00   0.183303747128   0.233769966363   3.268170121106   0.517186233563      13  7.8175E-02  1.8309E-01       9
   0.30000   0.60000    800.00   0.181782245474   0.249629335653   3.131781027287   0.505362960868      12  4.6799E-02  1.0645E-01      10
   0.30000   0.70000    800.00   0.174856932468   0.272594251368   3.270390492472   0.454849226052      12  4.7034E-02  1.0491E-01      10
   0.30000   0.80000    800.00   0.174133825705   0.286065209038   3.129917179558   0.448853516630      11  2.6432E-02  5.9336E-02      11
   0.30000   0.90000    800.00   0.167632653454   0.308142888739   3.296183948705   0.395656240149      11  3.3390E-02  8.3458E-02      11
   0.30000   1.00000    800.00   0.166198199166   0.322624081326   3.204169219259   0.382471214932      10  2.0986E-02  3.6637E-02      12

   0.30000   0.10000    900.00   0.210716312144   0.122429187324   3.082414579910   0.714351947782      15  1.5046E-01  6.0347E-01       6
   0.30000   0.20000    900.00   0.205894688415   0.153387143609   2.972288558276   0.646469257837      15  9.2435E-02  4.8213E-01       7
   0.30000   0.30000    900.00   0.201637847748   0.178389158875   2.895229177385   0.602693479652      14  5.5563E-02  2.6106E-01       8
   0.30000   0.40000    900.00   0.199770423047   0.196895122960   2.747146449998   0.584632037190      13  4.1749E-02  1.4356E-01      10
   0.30000   0.50000    900.00   0.191795147470   0.223005534369   2.830586495021   0.537242060998      13  7.4712E-02  1.9523E-01       9
   0.30000   0.60000    900.00   0.189708139156   0.239289171554   2.743413559484   0.520839044683      12  5.1247E-02  1.3964E-01      11
   0.30000   0.70000    900.00   0.187837158364   0.254730694338   2.697792392906   0.495717247172      12  7.1017E-02  2.2419E-01      11
   0.30000   0.80000    900.00   0.192669110039   0.259712049815   2.518695173787   0.494092259662      10  4.0212E-02  6.2135E-02      12
   0.30000   0.90000    900.00   0.186077601363   0.280900648269   2.557155013159   0.463925307251      11  7.6619E-02  2.2885E-01      12
   0.30000   1.00000    900.00   0.182469979160   0.298407158674   2.547246765998   0.443379403740      10  6.7490E-02  1.4005E-01      12

   0.30000   0.10000   1000.00   0.210489101077   0.123200981021   2.897321442256   0.719412455274      15  1.3571E-01  3.7186E-01      10
   0.30000   0.20000   1000.00   0.206720227295   0.152730846356   2.760098221003   0.658370559700      15  7.4640E-02  2.2483E-01      11
   0.30000   0.30000   1000.00   0.200244487254   0.180890808640   2.745198681631   0.609132289470      14  1.0709E-01  2.8426E-01      12
   0.30000   0.40000   1000.00   0.190764434069   0.210406297961   2.788071331856   0.570121540777      12  7.8586E-02  1.8548E-01      10
   0.30000   0.50000   1000.00   0.188281454168   0.228819017621   2.716234622615   0.545450489619      13  8.5296E-02  2.3353E-01       9
   0.30000   0.60000   1000.00   0.181400408106   0.252779310384   2.773746653295   0.508698831373      12  7.4556E-02  1.6465E-01      14
   0.30000   0.70000   1000.00   0.180653321985   0.266585884459   2.664018545105   0.498545466420      12  9.0190E-02  2.5927E-01      10
   0.30000   0.80000   1000.00   0.168880161150   0.297309668402   2.887595475526   0.442122281232      11  6.5965E-02  1.5551E-01      12
   0.30000   0.90000   1000.00   0.167252218916   0.311533723142   2.787477415140   0.434969275320      11  8.5701E-02  2.1846E-01      11
   0.30000   1.00000   1000.00   0.152935048527   0.346496229732   3.163234363868   0.354597787994      10  6.6465E-02  1.5725E-01      15

   0.30000   0.10000   1100.00   0.199378643829   0.138252746523   3.039004400469   0.704889566787      15  2.7691E-01  7.7132E-01       6
   0.30000   0.20000   1100.00   0.195314815592   0.169199822126   2.885119676760   0.648429719200      14  1.8325E-01  6.2104E-01       7
   0.30000   0.30000   1100.00   0.190692558441   0.195650936975   2.815482647795   0.609127052825      14  1.1083E-01  3.3195E-01       8
   0.30000   0.40000   1100.00   0.188616193104   0.214886534364   2.662549473223   0.597907118600      12  8.5865E-02  2.9429E-01      11
   0.30000   0.50000   1100.00   0.176390485173   0.247984772369   2.839683794342   0.543179046067      12  9.9824E-02  2.3837E-01       9
   0.30000   0.60000   1100.00   0.180708095453   0.256169098361   2.629642103172   0.542164246958      11  8.2920E-02  2.4892E-01      12
   0.30000   0.70000   1100.00   0.170877934969   0.283958724773   2.751038782096   0.502072552875      12  8.6018E-02  2.2202E-01      10
   0.30000   0.80000   1100.00   0.172107605486   0.294843288520   2.622994492103   0.497284993873      11  8.6127E-02  2.1883E-01      13
   0.30000   0.90000   1100.00   0.163826652031   0.320470297379   2.749064900984   0.455734298517      11  7.7013E-02  2.0168E-01      13
   0.30000   1.00000   1100.00   0.164938875466   0.331151000474   2.615542577981   0.455646541818      10  7.0728E-02  1.2927E-01      14

   0.30000   0.10000   1200.00   0.186680548747   0.156167012765   3.448361506544   0.657615798960      15  3.9479E-01  8.5851E-01       6
   0.30000   0.20000   1200.00   0.186488048042   0.184401681311   3.200391802543   0.604765904415      15  2.7583E-01  7.0715E-01       7
   0.30000   0.30000   1200.00   0.177441668194   0.216392993604   3.195745660537   0.561452697277      13  1.6426E-01  2.7820E-01       8
   0.30000   0.40000   1200.00   0.177675046588   0.234553321113   3.018165003352   0.545511361126      13  1.3030E-01  2.5269E-01       9
   0.30000   0.50000   1200.00   0.169293724187   0.262325119640   3.138535668908   0.496801536729      13  1.3678E-01  2.4965E-01      17
   0.30000   0.60000   1200.00   0.164146229195   0.283694526837   3.120317272253   0.473769856705      11  6.9111E-02  1.2907E-01      17
   0.30000   0.70000   1200.00   0.162318619485   0.301002323000   3.097237885272   0.447290200510      12  1.0573E-01  1.8087E-01      20
   0.30000   0.80000   1200.00   0.152452244956   0.327604461199   3.243082307378   0.409850111023      10  5.2344E-02  1.1549E-01      17
   0.30000   0.90000   1200.00   0.147299214336   0.348426296635   3.310425606028   0.377166161971      10  4.5699E-02  1.0647E-01      17
   0.30000   1.00000   1200.00   0.148502385441   0.360871131141   3.222068909918   0.359797437507      10  4.1324E-02  1.0152E-01      18

   0.30000   0.10000   1300.00   0.181977590524   0.163952919944   3.759793979274   0.612237435038      15  4.1600E-01  1.0038E+00       6
   0.30000   0.20000   1300.00   0.181938060096   0.192744215630   3.473900900784   0.560030163942      15  2.6946E-01  7.6942E-01       7
   0.30000   0.30000   1300.00   0.176911987919   0.220392542922   3.387844618360   0.520440065852      14  1.4382E-01  3.6694E-01       8
   0.30000   0.40000   1300.00   0.175073237658   0.240977492296   3.235277788182   0.500905921647      13  6.5806E-02  1.8985E-01       9
   0.30000   0.50000   1300.00   0.167395456684   0.267836999564   3.349676880053   0.453876323620      13  7.6968E-02  2.0231E-01       9
   0.30000   0.60000   1300.00   0.165582647374   0.284996732198   3.249017879708   0.436813621001      12  3.4222E-02  1.0084E-01      10
   0.30000   0.70000   1300.00   0.160678069381   0.306142508969   3.303664756230   0.402477764204      12  4.2598E-02  1.0985E-01      10
   0.30000   0.80000   1300.00   0.159575966432   0.321616318565   3.256869330347   0.380974277404      11  2.5116E-02  8.8678E-02      18
   0.30000   0.90000   1300.00   0.157946886370   0.337346531503   3.222076033959   0.358885660441      10  3.4048E-02  7.8099E-02      11
   0.30000   1.00000   1300.00   0.159668788153   0.348770848043   3.132224074682   0.340770845680       9  2.1769E-02  3.8725E-02      12

   0.40000   0.10000    400.00   0.226621838083   0.085794805380   2.774771708858   1.057679572768      16  7.2937E-02  1.9053E-01       4
   0.40000   0.20000    400.00   0.215975289028   0.123298265236   2.855844679750   0.968842336883      16  7.1353E-02  1.7197E-01       8
   0.40000   0.30000    400.00   0.209095800261   0.151377881679   2.843931298248   0.919876351301      16  7.1118E-02  2.2276E-01       6
   0.40000   0.40000    400.00   0.204394290431   0.174381538548   2.822206499064   0.879124258237      15  4.9191E-02  1.4670E-01       7
   0.40000   0.50000    400.00   0.201556258234   0.193053510825   2.724740539299   0.864020233287      14  4.8757E-02  1.1782E-01       8
   0.40000   0.60000    400.00   0.195043468250   0.215957488612   2.847550136273   0.806669568113      14  4.1453E-02  1.4341E-01       8
   0.40000   0.70000    400.00   0.193424948312   0.231132247921   2.739576328914   0.801085222544      13  3.0691E-02  9.5986E-02      11
   0.40000   0.80000    400.00   0.189696332939   0.249396390625   2.812752635828   0.754220072486      13  4.1026E-02  1.2619E-01      11
   0.40000   0.90000    400.00   0.187200944182   0.265065797775   2.768100858937   0.739566188876      12  2.7509E-02  6.5762E-02      14
   0.40000   1.00000    400.00   0.183937966908   0.282211819153   2.797308934483   0.704831239898      12  3.5423E-02  7.7723E-02      12

   0.40000   0.10000    500.00   0.223175471153   0.091907756374   2.822157082039   0.969440303185      15  6.0787E-02  1.1629E-01       8
   0.40000   0.20000    500.00   0.212784014387   0.129790665452   2.890788807805   0.881895161231      15  6.7642E-02  1.4720E-01       7
   0.40000   0.30000    500.00   0.207083707339   0.156812752461   2.839319467764   0.838112203227      15  5.4858E-02  1.2637E-01       7
   0.40000   0.40000    500.00   0.202405615912   0.179823153977   2.795072308915   0.803443755223      14  5.6074E-02  1.1701E-01      10
   0.40000   0.50000    500.00   0.196117127117   0.203870279714   2.870281969133   0.753455081821      14  2.8577E-02  6.6372E-02       9
   0.40000   0.60000    500.00   0.192610354466   0.222783487249   2.850723104749   0.724071446801      13  4.6968E-02  1.0273E-01      11
   0.40000   0.70000    500.00   0.188615754656   0.241625003769   2.863000139925   0.692538548943      13  2.9006E-02  8.1229E-02      19
   0.40000   0.80000    500.00   0.185604814787   0.259051034851   2.876386838209   0.661025580679      12  2.6104E-02  5.7536E-02      18
   0.40000   0.90000    500.00   0.180546044452   0.278600351822   2.936396135762   0.625840026843      12  2.0709E-02  4.5081E-02      14
   0.40000   1.00000    500.00   0.178191514590   0.294789079375   2.935146663358   0.596784341103      11  1.5366E-02  5.2898E-02      11

   0.40000   0.10000    600.00   0.218076412622   0.100124132632   2.971622235678   0.881643228541      16  1.1811E-01  2.5021E-01       6
   0.40000   0.20000    600.00   0.208410798406   0.137443386122   2.998991565696   0.800093318674      15  9.3696E-02  1.8452E-01       6
   0.40000   0.30000    600.00   0.203810203280   0.163706648035   2.920363598764   0.757633338258      15  6.8130E-02  1.5927E-01       8
   0.40000   0.40000    600.00   0.197731003215   0.189001124449   2.923542355765   0.717062866823      14  4.0732E-02  1.4317E-01       8
   0.40000   0.50000    600.00   0.195064898708   0.208023779051   2.831377731257   0.696225426844      13  2.8373E-02  8.9987E-02       9
   0.40000   0.60000    600.00   0.189265715981   0.230403942305   2.902366661814   0.651087436473      13  3.8735E-02  1.0364E-01       9
   0.40000   0.70000    600.00   0.187019935213   0.247034096398   2.844007839229   0.632255811929      12  3.3518E-02  7.2089E-02      10
   0.40000   0.80000    600.00   0.180022125227   0.270007200819   2.987134767995   0.580622855183      11  2.3124E-02  5.9992E-02      10
   0.40000   0.90000    600.00   0.179738376947   0.283043826482   2.865563958904   0.575579802785      11  2.3571E-02  6.5093E-02      12
   0.40000   1.00000    600.00   0.174447425175   0.303895539985   2.991626784463   0.523284440122      11  2.7498E-02  5.5804E-02      19

   0.40000   0.10000    700.00   0.208766468994   0.113057113990   3.282651860082   0.789698488871      16  2.3730E-01  6.9320E-01       5
   0.40000   0.20000    700.00   0.207295894655   0.140809396799   2.964580530406   0.753150231621      14  5.7300E-02  1.3948E-01       7
   0.40000   0.30000    700.00   0.196213257338   0.175883013864   3.157757955827   0.670058888109      15  1.1954E-01  3.5629E-01       7
   0.40000   0.40000    700.00   0.192102074418   0.199122827102   3.086631631800   0.637767968639      14  5.5472E-02  1.8211E-01       8
   0.40000   0.50000    700.00   0.189479384840   0.218298509915   2.989278514247   0.616686800755      13  3.5637E-02  8.2639E-02       9
   0.40000   0.60000    700.00   0.184076655983   0.240519297445   3.046814592381   0.573712892865      13  4.7597E-02  1.4558E-01       9
   0.40000   0.70000    700.00   0.181817352804   0.257250298822   2.974675300832   0.556731313391      12  2.5773E-02  7.8870E-02      13
   0.40000   0.80000    700.00   0.176566744107   0.278066520029   3.052648507858   0.516329810544      12  2.7622E-02  6.9464E-02      10
   0.40000   0.90000    700.00   0.174098488541   0.294636809975   3.025623565759   0.494086944003      11  2.2218E-02  6.0112E-02      14
   0.40000   1.00000    700.00   0.170001495369   0.313791087969   3.080431846818   0.456804238623      11  9.1298E-03  2.5470E-02      13

